employee_id,first_name,last_name,gender,birth_date,hire_date,termination_date,status,hotel_code,hotel_name,city,country,department_code,department_name,contract_type,hierarchy_level
EMP00737,Javier,Morales Herrera,Male,1997-06-20,2025-10-26,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Staff
EMP00738,Pedro,Diaz Castro,Male,1997-02-10,2020-05-29,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Supervisor
EMP00739,Fernando,Perez Morales,Male,1975-09-19,2022-11-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Temporary,Staff
EMP00740,Pedro,Ramirez Romero,Male,1993-09-29,2025-01-21,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Temporary,Staff
EMP00741,Maria,Vargas Fernandez,Female,2006-09-27,2022-12-23,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Temporary,Staff
EMP00742,Luis,Fernandez Lopez,Male,1994-12-22,2021-04-30,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00743,Sofia,Diaz Gonzalez,Female,1985-12-15,2021-07-18,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Temporary,Manager
EMP00744,Fernando,Garcia Herrera,male,1994-02-23,2025-09-30,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00745,Javier,Vargas Vargas,Male,1963-06-19,2023-10-27,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SW,Spa & Wellness,Internship,Staff
EMP00746,Camila,Garcia Morales,Female,1989-07-08,2021-07-23,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Manager
EMP00747,Isabel,Romero Castro,Female,1981-05-25,2026-01-11,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00748,Maria,Sanchez Ramirez,Female,1993-09-10,2026-05-16,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SW,Spa & Wellness,Temporary,Staff
EMP00749,Isabel,Gonzalez Herrera,Female,2003-03-15,2021-03-20,2024-05-26,Voluntary Termination,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SW,Spa & Wellness,Permanent,Supervisor
EMP00750,Maria,Rodriguez Herrera,Female,1974-02-25,2020-04-19,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SM,Sales & Marketing,Permanent,Staff
EMP00751,Carlos,Vargas Rodriguez,Male,1974-03-22,2024-02-18,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00752,Isabel,Herrera Martinez,Female,2004-06-12,2024-05-12,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HR,Human Resources,Temporary,Staff
EMP00753,Paula,Torres Gonzalez,Female,1968-10-25,2025-08-20,2026-04-12,Voluntary Termination,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00754,Andres,Fernandez Ramirez,Male,1983-04-25,2026-05-20,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Supervisor
EMP00755,Luis,Vargas Morales,Male,1988-03-11,2023-05-03,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Permanent,Staff
EMP00756,Valentina,Castro Perez,Female,1994-03-22,2026-05-18,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SW,Spa & Wellness,Temporary,Staff
EMP00757,Sofia,Torres Martinez,Female,1982-05-02,2022-06-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00758,Diego,Romero Vargas,Male,2004-05-28,2021-11-06,2025-10-28,Involuntary Termination,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Supervisor
EMP00759,Valentina,Castro Ramirez,Female,1990-04-13,2024-06-23,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00760,Valentina,Herrera Vargas,Female,1991-10-13,2020-10-06,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Temporary,Staff
EMP00761,Miguel,Garcia Lopez,Male,1982-05-02,2021-12-26,,Long Leave,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HR,Human Resources,Seasonal,Staff
EMP00762,Sofia,Sanchez Vargas,Female,1996-10-27,2024-01-06,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SC,Security,Permanent,Staff
EMP00763,Javier,Lopez Castro,Male,1999-11-30,2023-06-16,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SW,Spa & Wellness,Permanent,Staff
EMP00764,Diego,Fernandez Gonzalez,Male,1994-03-04,2021-01-09,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00765,Carlos,Perez Perez,Male,1988-08-27,2020-06-29,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Staff
EMP00766,Camila,Castro Romero,Female,1968-03-14,2021-05-09,2025-02-07,Retirement,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Director Hotel
EMP00767,Carmen,Garcia Castro,Female,1975-07-27,2022-05-21,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SC,Security,Permanent,Staff
EMP00768,Jose,Romero Torres,Male,1968-04-23,2025-08-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Temporary,Staff
EMP00769,Isabel,Sanchez Ramirez,Female,2002-08-03,2021-12-19,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Temporary,Staff
EMP00770,Javier,Fernandez Garcia,Male,1990-11-03,2022-08-10,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Supervisor
EMP00771,Juan,Sanchez Morales,Male,1996-07-17,2025-08-04,2026-04-19,Involuntary Termination,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Supervisor
EMP00772,Diego,Sanchez Diaz,Male,2008-05-29,2023-07-24,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Supervisor
EMP00773,Diego,Fernandez Gonzalez,Male,2007-11-28,2026-01-18,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Permanent,Supervisor
EMP00774,Javier,Ramirez Perez,Male,1979-05-15,2024-12-16,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,IT,Information Technology,Permanent,Supervisor
EMP00775,Jose,Sanchez Martinez,Male,1981-10-14,2021-12-12,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Manager
EMP00776,Lucia,Romero Perez,Female,1981-02-27,2022-10-16,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Manager
EMP00777,Laura,Morales Castro,Female,1965-08-02,2024-03-27,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00778,Pedro,Garcia Castro,Male,1971-09-01,2024-10-16,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Temporary,Staff
EMP00779,Valentina,Torres Vargas,Female,1972-12-22,2023-03-06,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Staff
EMP00780,Miguel,Gonzalez Garcia,Male,1973-12-01,2020-02-22,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00781,Paula,Martinez Romero,Female,2006-10-30,2020-06-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00782,Carmen,Herrera Morales,Female,1994-05-24,2020-08-24,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SC,Security,Permanent,Staff
EMP00783,Ana,Sanchez Diaz,Female,1986-07-06,2025-02-08,,Long Leave,PALMA,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Supervisor
EMP00784,Carlos,Castro Castro,Male,1993-06-21,2020-11-25,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SC,Security,Permanent,Supervisor
EMP00785,Isabel,Torres Romero,Female,2007-02-23,2020-12-30,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Temporary,Manager
EMP00786,Sofia,Garcia Perez,Female,1998-11-09,2025-07-07,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SC,Security,Permanent,Staff
EMP00787,Miguel,Perez Morales,Male,1997-04-15,2022-02-02,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FN,Finance,Permanent,Supervisor
EMP00788,Maria,Gonzalez Rodriguez,Female,1972-07-26,2022-01-18,2025-09-13,Voluntary Termination,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Temporary,Staff
EMP00789,Maria,Martinez Torres,Female,1999-05-26,2020-12-17,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SC,Security,Permanent,Staff
EMP00790,Laura,Garcia Rodriguez,Female,1968-09-16,2022-12-25,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,IT,Information Technology,Permanent,Staff
EMP00791,Javier,Diaz Herrera,Male,1990-06-26,2025-04-22,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Permanent,Staff
EMP00792,Lucia,Morales Castro,Female,1994-10-20,2024-03-30,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Permanent,Staff
EMP00793,Miguel,Garcia Lopez,Male,1984-06-24,2025-12-13,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SM,Sales & Marketing,Permanent,Staff
EMP00794,Pedro,Romero Gonzalez,Male,1979-12-27,2020-01-13,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Temporary,Manager
EMP00795,Valentina,Castro Martinez,Female,1992-08-04,2023-11-27,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SM,Sales & Marketing,Internship,Staff
EMP00796,Javier,Rodriguez Sanchez,Male,2006-10-25,2025-08-01,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Seasonal,Supervisor
EMP00797,Javier,Fernandez Fernandez,Male,1989-05-27,2022-05-16,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Temporary,Staff
EMP00798,Fernando,Diaz Fernandez,Male,1998-10-02,2022-11-21,2024-11-01,Voluntary Termination,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Temporary,Staff
EMP00799,Jose,Martinez Ramirez,Male,1984-01-30,2024-03-24,2024-07-22,Involuntary Termination,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Temporary,Supervisor
EMP00800,Laura,Martinez Ramirez,Female,1978-01-01,2022-02-09,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00801,Ana,Torres Rodriguez,Female,1974-12-06,2026-01-02,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SC,Security,Permanent,Staff
EMP00802,Maria,Fernandez Lopez,Female,1992-01-11,2024-06-07,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Supervisor
EMP00803,Valentina,Sanchez Torres,Female,2007-06-24,2021-08-20,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Permanent,Staff
EMP00804,Paula,Herrera Gonzalez,Female,1975-02-23,2025-07-20,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Internship,Manager
EMP00805,Jose,Rodriguez Perez,Male,2001-11-22,2025-06-19,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Manager
EMP00806,Diego,Castro Castro,Male,2004-04-22,2020-10-21,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Seasonal,Staff
EMP00807,Andres,Rodriguez Torres,Male,1972-10-06,2025-02-17,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00808,Jose,Gonzalez Garcia,Male,1998-03-16,2024-01-23,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Temporary,Staff
EMP00809,Valentina,Perez Rodriguez,Female,1983-11-17,2021-04-25,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00810,Fernando,Herrera Torres,Male,1982-07-22,2021-12-07,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Temporary,Staff
EMP00811,Carlos,Lopez Martinez,Male,1979-08-22,2021-05-14,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Supervisor
EMP00812,Carlos,Perez Castro,Male,1980-12-26,2025-06-06,2026-04-07,Involuntary Termination,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Permanent,Staff
EMP00813,Maria,Castro Garcia,Female,1998-06-10,2024-05-31,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Temporary,Staff
EMP00814,Lucia,Lopez Perez,Female,1983-05-21,2022-01-07,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Seasonal,Staff
EMP00815,Maria,Martinez Diaz,Female,1981-09-05,2020-05-23,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00816,Ana,Fernandez Torres,Female,2003-10-03,2020-07-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00817,Carmen,Gonzalez Lopez,Female,1978-02-20,2020-07-02,,Active,PALMA,GlobalStay Barcelona Beach,Barcelona,Spain,IT,Information Technology,Permanent,Staff
EMP00818,Sam,Morales Diaz,Non Binary,1998-11-27,2021-06-10,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Temporary,Staff
EMP00819,Valentina,Martinez Diaz,Female,2006-01-24,2024-10-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Temporary,Staff
EMP00820,Jose,Morales Perez,Male,1983-08-06,2024-09-15,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00821,Javier,Lopez Romero,Male,1985-01-22,2020-09-27,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SM,Sales & Marketing,Permanent,Staff
EMP00822,Sofia,Garcia Lopez,Female,1988-09-14,2024-03-24,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00823,Pedro,Lopez Morales,Male,2004-05-17,2026-06-01,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00824,Maria,Ramirez Castro,Female,2002-11-16,2022-01-10,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Supervisor
EMP00825,Ana,Sanchez Sanchez,Female,1985-07-18,2021-08-07,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Supervisor
EMP00826,Jose,Romero Vargas,Male,1995-01-20,2022-01-19,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00827,Lucia,Torres Martinez,Female,1989-02-08,2023-06-05,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Seasonal,Staff
EMP00828,Juan,Martinez Torres,Male,2001-04-02,2026-03-19,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00829,Pedro,Herrera Lopez,Male,2007-11-06,2024-07-18,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Staff
EMP00830,Lucia,Rodriguez Vargas,Female,1998-04-03,2021-11-21,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Temporary,Staff
EMP00831,Fernando,Herrera Castro,Male,1998-09-07,2021-11-29,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Temporary,Staff
EMP00832,Luis,Torres Herrera,Male,1967-02-19,2023-04-17,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00833,Camila,Rodriguez Vargas,Female,2007-12-25,2025-06-22,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00834,Diego,Perez Castro,Male,1999-04-28,2023-12-23,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,IT,Information Technology,Permanent,Staff
EMP00835,Isabel,Lopez Herrera,Female,1986-12-01,2020-01-29,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SM,Sales & Marketing,Permanent,Staff
EMP00836,Maria,Diaz Lopez,Female,1974-10-31,2024-12-01,2025-07-23,Voluntary Termination,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Permanent,Staff
EMP00837,Carlos,Gonzalez Torres,Male,1984-03-20,2020-06-13,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00838,Sofia,Lopez Romero,Female,2000-11-23,2025-06-26,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00839,Juan,Sanchez Sanchez,Male,1989-08-09,2023-11-10,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00840,Luis,Torres Herrera,Male,1996-09-22,2020-12-04,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Staff
EMP00841,Laura,Diaz Fernandez,Female,1993-03-10,2024-10-23,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Seasonal,Staff
EMP00842,Maria,Fernandez Lopez,Female,2001-11-04,2021-06-25,2022-09-06,Retirement,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00843,Carlos,Rodriguez Castro,Male,1996-10-08,2024-07-26,2025-11-06,Voluntary Termination,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Temporary,Supervisor
EMP00844,Juan,Torres Lopez,Male,2002-12-29,2023-01-07,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SW,Spa & Wellness,Permanent,Staff
EMP00845,Juan,Rodriguez Ramirez,Male,2003-11-03,2022-05-18,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,IT,Information Technology,Permanent,Staff
EMP00846,Carmen,Ramirez Torres,Female,1981-12-08,2021-04-01,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Staff
EMP00847,Paula,Morales Fernandez,Female,1970-04-05,2023-02-04,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SW,Spa & Wellness,Internship,Manager
EMP00848,Ana,Gonzalez Gonzalez,Female,1999-01-07,2024-12-30,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SW,Spa & Wellness,Permanent,Supervisor
EMP00849,Jose,Sanchez Rodriguez,Male,1975-08-29,2021-06-07,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00850,Valentina,Lopez Romero,Female,1972-05-30,2020-10-04,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Manager
EMP00851,Miguel,Torres Rodriguez,Male,1983-09-12,2026-05-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Staff
EMP00852,Javier,Martinez Perez,Male,1992-01-23,2024-11-28,,Long Leave,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Temporary,Staff
EMP00853,Andres,Gonzalez Garcia,Male,1982-02-18,2025-10-01,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Supervisor
EMP00854,Carlos,Perez Fernandez,Male,1990-04-03,2020-07-05,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00855,Jose,Gonzalez Lopez,Male,1990-06-14,2020-01-06,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Temporary,Supervisor
EMP00856,Maria,Romero Torres,Female,2008-01-19,2023-08-22,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00857,Camila,Lopez Castro,Female,1975-02-26,2022-11-20,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Staff
EMP00858,Isabel,Sanchez Vargas,Female,1987-10-01,2022-08-07,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Manager
EMP00859,Miguel,Gonzalez Herrera,Male,2003-11-22,2022-01-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SM,Sales & Marketing,Permanent,Staff
EMP00860,Maria,Martinez Romero,Female,1989-06-04,2022-10-01,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00861,Ana,Lopez Garcia,Female,2005-07-24,2020-06-28,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HR,Human Resources,Temporary,Staff
EMP00862,Ana,Lopez Ramirez,Female,1998-03-19,2020-12-14,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00863,Lucia,Rodriguez Diaz,Female,2007-01-10,2026-02-04,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,IT,Information Technology,Temporary,Staff
EMP00864,Laura,Romero Sanchez,Female,1987-03-27,2020-01-05,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Director Hotel
EMP00865,Fernando,Lopez Herrera,Male,2007-05-02,2021-11-25,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Staff
EMP00866,Laura,Rodriguez Sanchez,Female,1984-06-28,2021-12-30,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00867,Luis,Torres Morales,Male,2003-06-12,2021-03-01,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Permanent,Supervisor
EMP00868,Maria,Sanchez Ramirez,Female,1992-08-19,2021-08-28,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SW,Spa & Wellness,Temporary,Staff
EMP00869,Miguel,Martinez Ramirez,Male,1984-11-05,2021-06-06,,Active,PMI,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Permanent,Staff
EMP00870,Noa,Ramirez Sanchez,Non Binary,1993-09-10,2022-10-04,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,HK,Housekeeping,Seasonal,Staff
EMP00871,Lucia,Castro Martinez,Female,1987-02-26,2024-09-23,,Long Leave,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FB,Food & Beverage,Internship,Supervisor
EMP00872,Camila,Herrera Sanchez,Female,1977-10-18,2021-03-27,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SC,Security,Permanent,Staff
EMP00873,Fernando,Fernandez Gonzalez,Male,2008-05-28,2022-07-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,SM,Sales & Marketing,Permanent,Staff
EMP00874,Ana,Lopez Martinez,Female,1969-05-01,2025-05-07,,Long Leave,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,FD,Front Desk,Permanent,Staff
EMP00875,Isabel,Sanchez Perez,Female,2005-12-20,2025-04-08,,Active,HES003,GlobalStay Barcelona Beach,Barcelona,Spain,MT,Maintenance,Permanent,Supervisor
